YearPublished,MinPlayers,MaxPlayers,ComAgeRec,Kickstarted,AvgGameweight,ComAvgPlaytime,ComAvgPlaytime_log,PopularityScore,CategoryLabel,Rating
1998,2,5,8.5,0,2.28595,45.0,3.828641396489095,0.36132012711487566,0,Medium
2020,1,2,8.666666666666666,1,1.391,20.0,3.044522437723423,0.37132884465099514,4,Medium
1999,2,6,12.0,0,1.24635,60.0,4.110873864173311,0.23242731651686205,0,Low
2016,2,5,10.0,1,2.0677000000000003,32.5,3.5115454388310208,0.14285721706123003,0,Medium
2010,1,3,13.0,0,2.0299,60.0,4.110873864173311,0.37211709257094816,3,Medium
2014,2,2,6.0,0,1.1177000000000001,10.0,2.3978952727983707,0.16629981479905004,0,Low
2005,2,5,16.0,0,4.17575,240.0,5.484796933490655,0.3618805803062395,3,Medium
2015,1,4,10.0,1,1.6261999999999999,60.0,4.110873864173311,0.2585162224734129,0,Low
2014,2,4,14.0,0,3.1430499999999997,120.0,4.795790545596741,0.2648283073261265,0,Medium
2015,4,10,7.0,0,2.05525,30.0,3.4339872044851463,0.403837361683773,7,Medium
2018,2,2,16.0,0,2.59545,60.0,4.110873864173311,0.26642114550102364,3,High
2018,1,2,12.0,0,2.14905,300.0,5.707110264748875,0.2180930959455743,3,Low
2006,4,12,12.0,0,1.22925,45.0,3.828641396489095,0.37343346463666865,0,Medium
2001,2,4,12.0,0,2.4435000000000002,45.0,3.828641396489095,0.35330294584238503,0,Low
2016,1,1,14.0,0,2.09275,52.5,3.979681653901961,0.28386850985507295,0,Low
2019,2,5,8.0,0,2.1442,15.0,2.772588722239781,0.20637177156149078,0,Medium
2011,2,4,14.8,0,2.64195,45.0,3.828641396489095,0.4557772612592706,3,High
2001,4,4,10.0,0,1.131,37.5,3.6506582412937387,0.20926133930990834,0,Medium
2017,2,4,10.0,0,2.1363000000000003,20.0,3.044522437723423,0.6264223699922352,2,Medium
2005,3,6,8.0,0,1.41365,15.0,2.772588722239781,0.32952762223757315,0,Low
2018,1,5,9.333333333333334,0,1.2365499999999998,15.0,2.772588722239781,0.36533827760709237,0,Low
2006,1,8,8.8,0,1.4168,15.0,2.772588722239781,0.6966138133292342,4,Medium
1965,2,4,7.0,0,1.31005,30.0,3.4339872044851463,0.2827052836667853,8,Low
2013,2,6,7.0,0,1.6524,10.0,2.3978952727983707,0.31512735968453154,4,Medium
2013,3,4,12.0,0,2.17985,30.0,3.4339872044851463,0.20184977444279945,0,High
2018,2,2,14.0,0,2.11795,30.0,3.4339872044851463,0.33173922935293765,0,Medium
2016,2,4,12.0,1,2.6151,60.0,4.110873864173311,0.32888238524180585,0,High
2010,2,4,8.0,0,2.10435,60.0,4.110873864173311,0.28807371074607396,0,Medium
2019,2,5,11.0,1,2.30255,105.0,4.663439094112067,0.3509729910654796,0,High
1970,2,4,9.2,0,2.4638,60.0,4.110873864173311,0.4348461681042742,6,Medium
2015,3,4,10.666666666666666,0,2.69395,105.0,4.663439094112067,0.4537480784704871,0,Medium
1987,2,4,7.25,0,1.45925,45.0,3.828641396489095,0.4458361923308036,1,Low
2012,3,5,4.0,0,2.0701,20.0,3.044522437723423,0.24277973620030913,0,Low
2016,1,4,13.555555555555555,1,4.4968,90.0,4.51085950651685,0.6042522671663926,1,High
2017,2,2,14.0,0,2.07355,45.0,3.828641396489095,0.18876582280400744,0,High
2011,2,5,10.0,0,1.4457,15.0,2.772588722239781,0.18436664266363517,0,Low
2013,2,6,6.714285714285714,0,1.39025,25.0,3.258096538021482,0.49800430099129833,4,Low
2006,3,5,10.0,0,1.2284000000000002,20.0,3.044522437723423,0.23672430310591866,0,Medium
2008,2,4,13.333333333333334,0,3.7096,120.0,4.795790545596741,0.5585109135324439,2,Medium
2019,3,5,6.0,0,1.6097000000000001,45.0,3.828641396489095,0.27992023083949624,0,Low
2020,1,12,9.333333333333334,1,3.1374,150.0,5.017279836814924,0.37548852023760265,0,High
1959,2,4,8.0,0,1.34775,15.0,2.772588722239781,0.41989830580647364,0,Medium
1975,2,4,8.0,0,1.46775,60.0,4.110873864173311,0.3998916262862163,8,Low
2010,2,4,5.25,0,2.1035500000000003,30.0,3.4339872044851463,0.297970682429029,0,Medium
2017,2,4,13.692307692307692,0,3.0229,150.0,5.017279836814924,0.5928457528507486,2,High
1992,2,2,16.0,0,2.9612499999999997,120.0,4.795790545596741,0.2678236112728364,3,Medium
2013,3,20,12.666666666666666,1,1.32575,30.0,3.4339872044851463,0.5601277516277521,7,Medium
1992,2,4,11.0,0,1.61945,30.0,3.4339872044851463,0.35693217353813833,7,Low
1989,2,8,10.0,0,2.26045,180.0,5.198497031265826,0.23207498132221807,0,Low
2014,1,1,12.0,0,2.6195500000000003,135.0,4.912654885736052,0.2672453744174251,3,Medium
2012,2,4,9.524193548387096,0,2.86195,75.0,4.330733340286331,0.7973136830377178,1,High
2021,1,4,14.0,1,3.67375,150.0,5.017279836814924,0.516149096022218,2,High
2016,2,4,10.0,1,2.12635,50.0,3.9318256327243257,0.20723316338247572,0,Low
2015,3,5,11.0,0,2.67335,120.0,4.795790545596741,0.3028029287010498,1,Medium
2016,1,4,10.0,0,2.6159499999999998,45.0,3.828641396489095,0.4547538180727953,0,High
2017,3,5,10.0,0,2.1300499999999998,52.5,3.979681653901961,0.2668586879432224,0,Medium
1935,2,2,6.5,1,1.38895,10.0,2.3978952727983707,0.2589285132069569,8,Low
2016,2,4,8.0,0,1.38035,25.0,3.258096538021482,0.4380917383640288,0,Medium
2019,2,4,10.0,0,2.85975,70.0,4.2626798770413155,0.23101962167319612,0,High
1992,3,10,14.0,0,1.6632500000000001,45.0,3.828641396489095,0.468881705566994,7,Medium
2014,3,4,10.0,0,2.13115,80.0,4.394449154672439,0.24138049019472574,0,Medium
2000,2,4,10.0,0,2.6586,60.0,4.110873864173311,0.4120569178118199,0,Medium
2009,2,4,10.0,1,1.52615,30.0,3.4339872044851463,0.42525064314783306,0,Medium
1997,2,4,8.0,0,1.55275,20.0,3.044522437723423,0.30376533462909194,0,Low
2016,2,6,16.333333333333332,0,4.1688,720.0,6.580639137284949,0.3520103472245558,3,High
2020,2,4,8.0,0,2.2358000000000002,52.5,3.979681653901961,0.5487140419152841,2,High
2010,1,5,8.0,1,2.2064500000000002,30.0,3.4339872044851463,0.3650178648792727,0,Medium
2004,1,2,8.0,0,3.24085,45.0,3.828641396489095,0.2658242322619795,0,High
2021,1,2,16.0,0,2.83575,570.0,6.3473892096560105,0.2777064867738278,3,High
2011,2,2,10.0,0,1.7536,20.0,3.044522437723423,0.2336590253361831,0,Medium
2010,2,4,11.333333333333334,0,2.9572000000000003,60.0,4.110873864173311,0.2712604170439078,2,Medium
2017,1,1,12.0,0,2.08135,15.0,2.772588722239781,0.21286584561219646,0,Medium
2021,2,6,6.0,0,1.06705,30.0,3.4339872044851463,0.18640186469752063,0,Medium
2005,2,5,11.302083333333334,0,3.48685,180.0,5.198497031265826,0.7675895131563193,1,High
2018,1,5,6.0,0,2.05105,35.0,3.58351893845611,0.23270610544800746,0,Medium
2010,2,4,9.384615384615383,0,2.4063499999999998,45.0,3.828641396489095,0.5763151041798465,1,Medium
2007,2,5,7.5,0,1.67095,30.0,3.4339872044851463,0.3229353491296759,0,Low
2006,2,2,10.0,0,1.6399,22.5,3.1570004211501135,0.3838467040189086,4,Medium
2019,1,6,12.666666666666666,0,2.6721500000000002,60.0,4.110873864173311,0.41666183851664584,0,Medium
1973,2,4,8.0,0,1.1374,45.0,3.828641396489095,0.23875876209886393,0,Low
2016,3,5,8.0,0,1.1066,30.0,3.4339872044851463,0.2443654964997383,0,Medium
2004,2,6,4.0,0,1.1473,15.0,2.772588722239781,0.2859350667527157,8,Low
2019,2,4,10.0,1,2.1151999999999997,35.0,3.58351893845611,0.28733657989783734,0,Medium
2020,1,4,16.0,0,3.897,1560.0,7.353081920515432,0.2837951547836322,3,High
2002,3,4,9.2,0,2.5795500000000002,105.0,4.663439094112067,0.590749707405287,2,Medium
2018,2,3,16.0,1,2.407,37.5,3.6506582412937387,0.28433750973624866,0,High
2015,2,5,7.637254901960785,1,1.14955,15.0,2.772588722239781,0.7885601764686021,7,Low
2015,2,5,13.0,1,2.28805,60.0,4.110873864173311,0.34387230015770615,0,Medium
1987,2,2,12.0,0,3.6224,270.0,5.602118820879701,0.28283317213975695,3,Medium
2019,2,99,10.0,0,2.07355,30.0,3.4339872044851463,0.18978141747179328,0,Medium
2019,2,4,7.333333333333333,1,2.081,60.0,4.110873864173311,0.3876744369149526,4,High
2020,1,5,9.0,1,2.5683499999999997,67.5,4.22683374526818,0.3380356277162001,0,High
2008,2,7,12.0,0,2.50155,30.0,3.4339872044851463,0.3050324836026907,0,Medium
2020,1,50,8.5,0,1.417,22.5,3.1570004211501135,0.49573874269644197,4,High
2004,2,2,12.157894736842104,0,3.01575,60.0,4.110873864173311,0.7049894062385169,2,Medium
2017,2,5,13.333333333333334,1,3.7333499999999997,210.0,5.351858133476067,0.4584598161052057,1,High
2014,2,6,12.0,1,3.24435,120.0,4.795790545596741,0.29999797290858987,0,High
1996,3,6,10.0,0,1.5633,45.0,3.828641396489095,0.4032259867556995,7,Low
2014,2,4,9.666666666666666,1,1.4098,30.0,3.4339872044851463,0.4938886442177989,1,Medium
2004,2,2,10.0,0,1.5771000000000002,5.0,1.791759469228055,0.25315416511317423,5,Low
2020,2,4,9.5,0,1.34385,30.0,3.4339872044851463,0.46330931592607005,0,Medium
1984,2,2,13.0,0,2.83685,150.0,5.017279836814924,0.3298207107109025,3,Medium
2012,1,4,14.5,0,3.7581499999999997,120.0,4.795790545596741,0.3980719400097593,3,High
1990,2,6,11.5,0,2.9778000000000002,60.0,4.110873864173311,0.4807986089153572,3,High
2006,2,4,6.333333333333333,0,1.7922500000000001,20.0,3.044522437723423,0.36056272987646865,6,Medium
2004,2,4,10.666666666666666,0,2.4072,60.0,4.110873864173311,0.4495880323122654,2,Medium
2016,3,8,12.0,1,1.0524499999999999,37.5,3.6506582412937387,0.33478435430376446,0,Medium
2009,2,4,5.0,0,1.0838999999999999,10.0,2.3978952727983707,0.184366234852382,8,Low
2010,2,5,16.0,0,2.07355,45.0,3.828641396489095,0.13620999376569048,0,Low
2019,1,5,9.428571428571429,1,2.2377000000000002,45.0,3.828641396489095,0.7739380808762313,4,High
2015,2,2,8.0,1,1.0704500000000001,5.0,1.791759469228055,0.34764895460973994,0,Low
2017,2,5,14.0,0,1.10995,22.5,3.1570004211501135,0.20785350411754783,0,Low
2019,2,4,8.0,0,1.4748999999999999,37.5,3.6506582412937387,0.3026270324531062,2,Medium
1975,2,2,12.0,0,2.5776,180.0,5.198497031265826,0.22509721979009145,3,Medium
1970,2,8,9.0,0,1.13945,30.0,3.4339872044851463,0.26985291009799345,0,Low
2017,3,6,10.0,0,2.10915,25.0,3.258096538021482,0.22067775554180666,0,Low
2005,2,4,12.0,0,1.0739999999999998,45.0,3.828641396489095,0.17505505206259875,0,Medium
1990,2,2,8.0,0,2.63145,60.0,4.110873864173311,0.24749489924066842,0,Medium
2000,1,2,12.0,0,3.2083,180.0,5.198497031265826,0.2716276561215045,3,High
2014,1,6,10.0,0,2.0522,20.0,3.044522437723423,0.2242463952433047,0,Low
2000,2,8,10.0,0,1.4161,30.0,3.4339872044851463,0.1922747048042859,0,Low
2017,3,6,16.0,0,1.0894,10.0,2.3978952727983707,0.3644846310983245,0,Low
2010,2,5,12.761904761904765,0,3.50405,120.0,4.795790545596741,0.632204787242594,2,High
1980,2,2,16.0,0,2.3895999999999997,120.0,4.795790545596741,0.2876534150882695,3,Low
2017,2,4,14.0,1,3.3661000000000003,120.0,4.795790545596741,0.4122421015583821,0,High
2014,2,4,8.0,0,2.4320500000000003,45.0,3.828641396489095,0.3071933448994476,0,Medium
2008,2,5,5.0,0,1.07225,15.0,2.772588722239781,0.1912761617124007,0,Low
2021,4,10,18.0,1,2.0504,30.0,3.4339872044851463,0.3306843791622136,0,High
2017,2,6,9.2,0,1.9407999999999999,105.0,4.663439094112067,0.3766018674744443,0,Medium
2009,2,4,10.0,0,1.64805,45.0,3.828641396489095,0.18678960962690805,5,High
2003,2,4,12.0,0,1.5784500000000001,120.0,4.795790545596741,0.24012588548627206,0,Low
2021,1,4,12.0,1,3.3079,97.5,4.590056548178043,0.2905982106677195,0,High
2019,2,6,8.0,0,2.0872,22.5,3.1570004211501135,0.17548409554203462,0,Medium
1999,2,6,8.5,0,1.44605,40.0,3.713572066704308,0.5301997612055301,4,Medium
2016,2,4,12.0,0,2.07525,37.5,3.6506582412937387,0.23697165869204226,0,Medium
2015,2,6,8.0,1,1.2781,20.0,3.044522437723423,0.33498289574661627,0,Low
1973,2,2,14.0,0,2.86835,60.0,4.110873864173311,0.26306223267417966,3,Low
2010,1,4,8.0,0,1.1084,20.0,3.044522437723423,0.20623006854673714,6,Low
2020,1,1,12.0,0,2.3703,90.0,4.51085950651685,0.35066175569199104,3,High
1978,2,2,12.0,0,2.55625,120.0,4.795790545596741,0.23797346215832005,3,Medium
2013,2,4,12.0,0,3.107,60.0,4.110873864173311,0.20523665030090232,0,Medium
2020,2,2,12.0,0,3.0970500000000003,120.0,4.795790545596741,0.20434264299917973,0,High
2020,1,4,12.0,1,2.3686499999999997,105.0,4.663439094112067,0.2930362900314698,0,High
2017,2,5,6.25,0,1.8596499999999998,32.5,3.5115454388310208,0.34040961148980253,0,Medium
2014,3,6,10.0,0,1.48,20.0,3.044522437723423,0.4125337775679985,0,Medium
1990,2,6,10.0,0,2.16825,45.0,3.828641396489095,0.37466037862314766,6,Medium
2015,2,2,11.0,0,3.75245,150.0,5.017279836814924,0.33254080812702513,3,High
1948,2,4,8.0,0,1.525,120.0,4.795790545596741,0.3287535298592086,0,Low
2010,2,2,12.666666666666666,0,2.2491000000000003,180.0,5.198497031265826,0.368743195207365,3,High
1982,2,8,8.0,0,2.0717499999999998,90.0,4.51085950651685,0.22899425517016953,8,Low
2021,2,5,6.0,0,1.42845,22.5,3.1570004211501135,0.31019141511909687,0,Medium
2005,2,6,10.0,0,1.9669,30.0,3.4339872044851463,0.2087003820742183,0,Low
1973,2,2,16.0,0,2.94925,120.0,4.795790545596741,0.25072464618177237,3,Low
2021,1,5,12.0,1,1.7992,37.5,3.6506582412937387,0.24026892440605335,0,High
2016,2,4,7.333333333333333,0,1.21075,25.0,3.258096538021482,0.44753985378231725,0,Medium
2009,2,6,10.0,0,2.9797000000000002,30.0,3.4339872044851463,0.23295849404990956,0,Low
2005,1,2,12.0,0,3.26365,240.0,5.484796933490655,0.36421106580707646,3,High
2019,1,6,7.0,0,1.2731,12.5,2.6026896854443837,0.5312448917837914,4,Medium
2014,3,8,6.0,0,1.14505,37.5,3.6506582412937387,0.15931220793202738,0,Medium
2002,2,2,8.2,0,3.3203,60.0,4.110873864173311,0.5081621602075473,6,Medium
2014,3,5,11.692307692307692,0,2.7256,90.0,4.51085950651685,0.5866569318880356,1,Medium
1982,2,12,6.681818181818182,0,1.45645,20.0,3.044522437723423,0.6841082475509379,4,Low
2017,2,6,8.0,0,2.07355,30.0,3.4339872044851463,0.16404932039689635,0,Low
2012,2,6,12.0,0,2.62425,90.0,4.51085950651685,0.27404176304222194,0,Low
2001,2,6,5.666666666666667,0,1.2496,20.0,3.044522437723423,0.6068868251754723,4,Medium
2016,2,99,5.0,0,1.12745,37.5,3.6506582412937387,0.16800175599338543,0,Low
2014,2,6,5.4,0,1.1919499999999998,20.0,3.044522437723423,0.39440820411492633,0,Medium
2007,2,4,6.666666666666667,0,2.1398,45.0,3.828641396489095,0.49243880534498885,6,Low
1999,3,5,5.0,0,1.0817,20.0,3.044522437723423,0.18074272190775206,0,Low
2010,2,4,10.0,0,1.1953,15.0,2.772588722239781,0.3469898125010111,0,Low
2018,2,99,8.0,0,3.0636,45.0,3.828641396489095,0.2845862373169075,0,High
2013,2,4,4.65625,0,1.12185,17.5,2.917770732084279,0.5611471724173115,8,Medium
2016,1,1,12.4,0,2.8099499999999997,30.0,3.4339872044851463,0.28454222687858577,3,High
2007,2,6,10.0,0,3.6465,45.0,3.828641396489095,0.15047803233716006,0,Low
1992,4,10,14.666666666666666,0,2.4283,90.0,4.51085950651685,0.3598209346066545,2,Medium
2011,2,10,8.0,0,3.081,37.5,3.6506582412937387,0.16342766305190826,0,Medium
0,2,12,10.4,0,1.3736000000000002,10.0,2.3978952727983707,0.4136348188948649,4,Low
2011,2,4,10.0,0,2.4039,75.0,4.330733340286331,0.5991349006469182,2,High
2019,1,4,13.1,0,4.0018,75.0,4.330733340286331,0.7765121030079871,2,High
2012,2,5,8.0,0,1.05725,30.0,3.4339872044851463,0.2565423226695168,0,Low
2008,2,6,8.0,0,1.47805,60.0,4.110873864173311,0.4069861481166452,0,Low
2018,2,5,12.0,0,4.25545,150.0,5.017279836814924,0.3911391007095231,0,Medium
2018,2,5,10.0,0,2.07355,52.5,3.979681653901961,0.19749407646804512,0,Medium
2019,1,1,15.2,0,2.73965,195.0,5.278114659230517,0.35962134311373645,3,High
2008,2,6,8.0,0,1.0592000000000001,10.0,2.3978952727983707,0.20993840204686118,0,Low
2002,2,4,7.0,0,2.6035500000000003,20.0,3.044522437723423,0.2028770921807268,0,Low
2019,2,4,8.0,0,1.12865,17.5,2.917770732084279,0.24080599172927808,0,Medium
2021,2,2,10.0,0,2.07355,37.5,3.6506582412937387,0.1724933339209162,0,High
1980,2,4,16.0,0,3.66425,37.5,3.6506582412937387,0.23788957772795744,3,High
2014,3,20,17.0,0,1.1204,67.5,4.22683374526818,0.1651763761483872,0,Low
2015,2,5,12.666666666666666,0,2.7426500000000003,75.0,4.330733340286331,0.4451962685594924,2,Medium
2017,2,4,5.333333333333333,0,1.4280499999999998,15.0,2.772588722239781,0.3432515080221088,0,Low
2014,1,6,10.0,0,2.55255,30.0,3.4339872044851463,0.3117465106674653,0,Medium
2006,3,8,11.0,0,1.11225,30.0,3.4339872044851463,0.32710695523711397,7,Low
1994,1,8,6.111111111111111,0,1.36525,20.0,3.044522437723423,0.5397243686679026,4,Low
2013,2,5,11.0,0,3.073,70.0,4.2626798770413155,0.3744195737669568,0,Medium
2018,2,8,10.0,1,2.07355,55.0,4.02535169073515,0.22532252349592952,0,Medium
1986,2,6,12.0,0,1.28565,30.0,3.4339872044851463,0.14715552478603072,0,Low
2009,2,2,8.0,0,1.4330500000000002,20.0,3.044522437723423,0.33686255478834065,1,Low
2020,1,4,11.25,1,2.7001999999999997,50.0,3.9318256327243257,0.6298010030387129,4,High
2005,2,4,4.0,0,1.0526,30.0,3.4339872044851463,0.18981811468938364,8,Low
2014,2,2,8.5,0,1.8775,20.0,3.044522437723423,0.5110690360756989,6,Medium
2009,3,5,10.0,0,1.9871500000000002,30.0,3.4339872044851463,0.38951054486424325,2,Medium
1995,2,2,16.0,0,3.3483,600.0,6.398594934535208,0.21759098059939513,3,High
2013,2,6,12.466666666666669,0,3.2266,75.0,4.330733340286331,0.6222539319647037,1,High
2016,2,5,8.0,0,2.1113999999999997,32.5,3.5115454388310208,0.2225935359452397,0,Medium
2017,2,4,5.0,0,2.14575,10.0,2.3978952727983707,0.14423483320589217,0,Low
1687,1,1,7.0,0,1.64635,15.0,2.772588722239781,0.45798818543186437,6,Low
2018,3,6,6.0,1,1.8889,45.0,3.828641396489095,0.2708534015103118,0,High
1980,2,4,8.0,0,1.2473,60.0,4.110873864173311,0.2731829048707254,0,Low
2019,3,4,8.0,0,2.07355,20.0,3.044522437723423,0.1695820011114607,0,Medium
0,3,99,8.727272727272727,0,1.19505,20.0,3.044522437723423,0.5292275535226462,7,High
2004,3,4,12.947368421052632,0,3.2041500000000003,210.0,5.351858133476067,0.6480058980254411,3,High
2006,2,4,12.0,0,2.42385,120.0,4.795790545596741,0.399892434934162,1,Low
2019,3,4,8.0,0,3.06625,40.0,3.713572066704308,0.19989279768290436,0,High
1975,2,4,7.333333333333333,0,1.29405,45.0,3.828641396489095,0.3695991645718577,0,Low
2008,2,2,5.0,0,1.5274,15.0,2.772588722239781,0.32325641274046757,8,Low
2018,2,8,8.0,1,1.6112,30.0,3.4339872044851463,0.26089111443792085,0,Medium
2017,2,6,8.0,0,1.2739500000000001,15.0,2.772588722239781,0.33843911548794425,0,Medium
2011,2,2,12.0,0,1.8,60.0,4.110873864173311,0.31080018189830355,3,High
2015,2,2,10.0,0,1.30185,25.0,3.258096538021482,0.27535423595025615,0,Medium
2014,4,8,8.0,0,1.4245,15.0,2.772588722239781,0.18055347903838637,0,Low
2012,2,6,16.0,0,1.43425,60.0,4.110873864173311,0.40481535509924477,0,Low
2005,2,4,11.0,0,2.3101000000000003,45.0,3.828641396489095,0.45944397388347746,6,Low
2008,2,6,10.666666666666666,0,1.4581,40.0,3.713572066704308,0.6519115058407027,7,Medium
2017,2,6,8.6,1,1.988,45.0,3.828641396489095,0.617840048808833,4,Medium
2017,2,8,11.333333333333334,1,1.3777499999999998,20.0,3.044522437723423,0.3981700196258561,0,Medium
2017,2,4,8.0,0,1.4842,20.0,3.044522437723423,0.30970083519914415,0,Medium
2003,2,4,10.0,0,2.0244999999999997,20.0,3.044522437723423,0.43159139059118745,2,Low
1977,2,4,6.0,0,1.23485,30.0,3.4339872044851463,0.43204328151737104,4,Low
2001,2,4,8.0,0,1.3022,10.0,2.3978952727983707,0.3542511404680184,6,Low
1991,2,2,12.0,0,2.7270000000000003,120.0,4.795790545596741,0.2509444300316347,3,Medium
2009,2,4,4.0,0,1.8504,20.0,3.044522437723423,0.25586185614991663,6,Low
1997,2,6,18.0,0,1.4198,20.0,3.044522437723423,0.42433047459463835,0,Low
2016,2,5,8.0,1,1.55695,17.5,2.917770732084279,0.32988111496188033,0,Medium
2008,2,2,16.0,0,2.09815,37.5,3.6506582412937387,0.25403171714727885,3,Low
1999,2,4,3.5,0,1.125,10.0,2.3978952727983707,0.2892516152134318,0,Low
2006,2,2,12.0,0,3.32205,510.0,6.236369590203704,0.2699759858567019,3,Low
1997,6,8,16.0,0,2.07355,180.0,5.198497031265826,0.19836398463743893,0,Medium
2016,2,2,15.333333333333334,0,4.4346499999999995,390.0,5.968707559985366,0.2930984842591448,3,Medium
1996,2,6,11.0,0,2.6917,120.0,4.795790545596741,0.4745885423140001,2,Medium
2020,1,4,6.0,0,2.07355,52.5,3.979681653901961,0.2647625323102712,0,High
2000,2,2,14.666666666666666,0,2.5300000000000002,60.0,4.110873864173311,0.2313894779328301,3,Medium
1999,4,8,5.0,0,1.6273,1.0,0.6931471805599453,0.16592747571652833,0,Low
2019,2,2,13.0,0,2.07355,30.0,3.4339872044851463,0.20596217177856027,0,High
2006,2,4,15.0,0,3.2338,120.0,4.795790545596741,0.3558301315936248,2,Medium
2021,2,6,8.0,0,1.55435,30.0,3.4339872044851463,0.22063505084862972,0,Medium
2019,2,5,10.5,1,3.19225,135.0,4.912654885736052,0.3757868286433974,1,High
2005,1,8,10.0,0,3.3042,120.0,4.795790545596741,0.20897372144515164,3,Medium
2014,2,4,8.0,0,2.09275,30.0,3.4339872044851463,0.17620548694535088,0,Medium
2008,2,4,8.0,0,1.0826500000000001,37.5,3.6506582412937387,0.22584131843107613,0,Low
2011,2,4,6.0,0,1.62935,45.0,3.828641396489095,0.4024560397112818,4,Medium
2015,3,4,12.0,0,2.1122,30.0,3.4339872044851463,0.31260303166203,0,Medium
2021,1,4,12.0,1,2.30175,75.0,4.330733340286331,0.4330661619182767,0,High
2012,3,6,6.333333333333333,0,1.17825,20.0,3.044522437723423,0.4669423310137395,7,Medium
1973,1,4,11.333333333333334,0,1.22505,90.0,4.51085950651685,0.2554803985495522,0,Low
2010,2,2,15.333333333333334,0,3.36695,37.5,3.6506582412937387,0.3130418405604847,3,High
2020,2,4,5.576923076923077,0,2.1044,37.5,3.6506582412937387,0.4727138603261001,4,High
1973,2,3,16.0,0,2.87445,120.0,4.795790545596741,0.3834751449580345,3,Medium
2018,2,2,6.333333333333333,0,1.4009,20.0,3.044522437723423,0.3546051650993633,6,Medium
1992,1,2,13.0,0,1.95745,60.0,4.110873864173311,0.3208433008785816,3,Medium
1986,2,4,12.0,0,2.1309,20.0,3.044522437723423,0.202376186220145,6,Medium
1983,2,4,5.0,0,1.88715,20.0,3.044522437723423,0.21445991759865596,0,Low
1990,2,4,12.0,0,2.069,45.0,3.828641396489095,0.22764889734294796,0,Low
2018,2,4,7.0,0,1.7763,22.5,3.1570004211501135,0.36916730941519127,0,Medium
2016,2,6,14.0,0,2.8749000000000002,150.0,5.017279836814924,0.42122775109110133,0,High
2014,1,10,6.0,0,2.07355,20.0,3.044522437723423,0.2809148724156141,0,Medium
1962,2,6,19.0,0,1.1718,240.0,5.484796933490655,0.2626479872582931,0,Low
2007,2,8,13.0,0,1.9604,60.0,4.110873864173311,0.3263035185292357,1,Low
2002,2,4,10.0,0,1.5886,37.5,3.6506582412937387,0.31761039258547485,0,Low
2012,2,4,5.0,0,1.0958999999999999,20.0,3.044522437723423,0.15749514421405975,0,Low
2018,2,4,8.0,0,1.28195,22.5,3.1570004211501135,0.32347657868268964,4,Medium
2013,2,4,12.0,0,2.4095,75.0,4.330733340286331,0.5006709502285541,1,Low
2006,2,2,9.0,0,1.95875,15.0,2.772588722239781,0.26531373962231175,5,Low
2015,2,4,15.75,0,3.70195,135.0,4.912654885736052,0.36686437026882573,1,Medium
2019,2,12,9.666666666666666,1,1.21815,37.5,3.6506582412937387,0.6800192230682595,7,High
1994,3,5,8.0,0,2.9251,240.0,5.484796933490655,0.4370721881881387,2,Medium
2018,2,6,6.777777777777778,0,1.8330000000000002,30.0,3.4339872044851463,0.5324743568918604,4,Medium
2019,3,5,8.0,0,1.13225,20.0,3.044522437723423,0.364762096631067,0,Medium
2002,2,7,10.0,0,1.72205,40.0,3.713572066704308,0.26658347624970746,0,Low
2011,2,5,12.0,0,4.27425,120.0,4.795790545596741,0.1712711942344206,1,Low
2011,2,4,7.357142857142857,1,1.8254000000000001,45.0,3.828641396489095,0.4724902185677181,4,Medium
2010,2,5,4.0,0,1.0805500000000001,17.5,2.917770732084279,0.17417763295970123,8,Medium
2020,2,4,12.0,0,3.6284,75.0,4.330733340286331,0.44457402938113594,0,High
1977,2,6,10.0,0,1.7091,60.0,4.110873864173311,0.14376296077803508,0,Low
2017,3,5,5.0,1,1.55925,20.0,3.044522437723423,0.3411008677433756,0,Medium
1927,2,4,3.2857142857142856,0,1.1332,20.0,3.044522437723423,0.4547801485552858,8,Low
2010,3,4,10.0,0,2.9846500000000002,75.0,4.330733340286331,0.4318347426044951,2,Medium
2013,2,2,10.0,0,1.4710999999999999,45.0,3.828641396489095,0.2226359007975934,0,Low
2002,2,6,12.0,0,1.6764999999999999,45.0,3.828641396489095,0.2869274352011642,0,Low
1990,2,4,16.0,0,2.599,90.0,4.51085950651685,0.32317461561381794,3,Low
2016,1,6,11.0,1,2.2508,112.5,4.7318028369214575,0.35868040610993845,2,High
2009,2,2,11.333333333333334,0,2.021,37.5,3.6506582412937387,0.5991322525053056,2,Medium
2008,2,6,10.0,0,1.5866500000000001,60.0,4.110873864173311,0.2657574457341652,0,Low
2009,3,6,8.4,0,1.20715,20.0,3.044522437723423,0.4675817824809,4,Low
2017,2,6,5.333333333333333,0,1.0573000000000001,15.0,2.772588722239781,0.2172552090827073,4,Medium
1991,2,6,10.0,0,1.96265,50.0,3.9318256327243257,0.32268248548121303,3,Medium
2003,2,6,7.5,0,1.8005499999999999,60.0,4.110873864173311,0.5014419862450881,4,Medium
2014,3,5,8.0,0,1.5075,20.0,3.044522437723423,0.412285005517585,7,Low
2019,2,2,6.4,1,1.14825,15.0,2.772588722239781,0.30519950318154754,0,Medium
2019,2,4,10.0,0,3.14635,67.5,4.22683374526818,0.12365663072111761,0,Low
